"IATA","airportID","name","city","country","ICAO","latitude","longitude","altitude","timezone","DST","tzFormat","typeAirport","Source","totalFlights"
"TBH",6745,"Tugdan Airport","Romblon","Philippines","RPVU",12.3109998703,122.084999084,10,8,"N","Asia/Manila","airport","OurAirports",\N
"TBJ",4316,"Tabarka 7 Novembre Airport","Tabarka","Tunisia","DTKA",36.9799995422363,8.87693977355957,230,1,"E","Africa/Tunis","airport","OurAirports",\N
"TBN",3665,"Waynesville-St. Robert Regional Forney field","Fort Leonardwood","United States","KTBN",37.74160004,-92.14070129,1159,-6,"A","America/Chicago","airport","OurAirports",1
"TBO",5708,"Tabora Airport","Tabora","Tanzania","HTTB",-5.0763897895813,32.8333015441895,3868,3,"U","Africa/Dar_es_Salaam","airport","OurAirports",\N
"TBP",2796,"Capitan FAP Pedro Canga Rodriguez Airport","Tumbes","Peru","SPME",-3.55253005027771,-80.3814010620117,115,-5,"U","America/Lima","airport","OurAirports",1
"TBS",3973,"Tbilisi International Airport","Tbilisi","Georgia","UGTB",41.6692008972,44.95470047,1624,4,"N","Asia/Tbilisi","airport","OurAirports",35
"TBT",2628,"Tabatinga Airport","Tabatinga","Brazil","SBTT",-4.2556700706482,-69.93579864502,279,-4,"S","America/Boa_Vista","airport","OurAirports",1
"TBU",1963,"Fua'amotu International Airport","Tongatapu","Tonga","NFTF",-21.2411994934082,-175.149993896484,126,13,"U","Pacific/Tongatapu","airport","OurAirports",5
"TBW",6466,"Donskoye Airport","Tambow","Russia","UUOT",52.806098937988,41.482799530029,413,3,"N","Europe/Moscow","airport","OurAirports",1
"TBZ",2162,"Tabriz International Airport","Tabriz","Iran","OITT",38.1338996887207,46.2350006103516,4459,3.5,"E","Asia/Tehran","airport","OurAirports",15
"TCA",6330,"Tennant Creek Airport","Tennant Creek","Australia","YTNK",-19.6343994140625,134.182998657227,1236,9.5,"O","Australia/Darwin","airport","OurAirports",\N
"TCB",1934,"Treasure Cay Airport","Treasure Cay","Bahamas","MYAT",26.745300293,-77.3912963867,8,-5,"U","America/Nassau","airport","OurAirports",2
"TCC",3773,"Tucumcari Municipal Airport","Tucumcari","United States","KTCC",35.182800293,-103.602996826,4065,-7,"A","America/Denver","airport","OurAirports",\N
"TCE",1661,"Tulcea Airport","Tulcea","Romania","LRTC",45.0625,28.7143001556396,200,2,"E","Europe/Bucharest","airport","OurAirports",\N
"TCG",6752,"Tacheng Airport","Tacheng","China","ZWTC",46.6725006103516,83.3407974243164,0,8,"U","Asia/Shanghai","airport","OurAirports",2
"TCH",5636,"Tchibanga Airport","Tchibanga","Gabon","FOOT",-2.84999990463257,11.0170001983643,269,1,"N","Africa/Libreville","airport","OurAirports",\N
"TCL",4387,"Tuscaloosa Regional Airport","Tuscaloosa AL","United States","KTCL",33.220600128174,-87.611396789551,170,-6,"A","America/Chicago","airport","OurAirports",\N
"TCM",3672,"McChord Air Force Base","Tacoma","United States","KTCM",47.1376991272,-122.475997925,322,-8,"A","America/Los_Angeles","airport","OurAirports",\N
"TCN",1806,"Tehuacan Airport","Tehuacan","Mexico","MMHC",18.497200012207,-97.4198989868164,5509,-6,"S","America/Mexico_City","airport","OurAirports",\N
"TCO",2716,"La Florida Airport","Tumaco","Colombia","SKCO",1.81442,-78.7492,8,-5,"U","America/Bogota","airport","OurAirports",1
"TCP",4313,"Taba International Airport","Taba","Egypt","HETB",29.5877990723,34.7780990601,2415,2,"U","Africa/Cairo","airport","OurAirports",\N
"TCQ",2807,"Coronel FAP Carlos Ciriani Santa Rosa International Airport","Tacna","Peru","SPTN",-18.0533008575,-70.2758026123,1538,-5,"U","America/Lima","airport","OurAirports",2
"TCS",3755,"Truth Or Consequences Municipal Airport","Truth Or Consequences","United States","KTCS",33.2369003296,-107.272003174,4853,-7,"A","America/Denver","airport","OurAirports",\N
"TCZ",7862,"Tengchong Tuofeng Airport","Tengchong","China","ZUTC",24.9380555556,98.4858333333,6250,8,"N","Asia/Shanghai","airport","OurAirports",5
"TDD",2769,"Teniente Av. Jorge Henrich Arauz Airport","Trinidad","Bolivia","SLTR",-14.8186998367,-64.9179992676,509,-4,"U","America/La_Paz","airport","OurAirports",8
"TDF",10831,"Person County Airport","Roxboro","United States","KTDF",36.28490067,-78.98419952,609,-5,"A",\N,"airport","OurAirports",\N
"TDG",6017,"Tandag Airport","Tandag","Philippines","RPMW",9.07211017608643,126.170997619629,16,8,"N","Asia/Manila","airport","OurAirports",\N
"TDJ",9392,"Tadjoura Airport","Tadjoura","Djibouti","HDTJ",11.7829999923706,42.9169998168945,246,3,"N","Africa/Djibouti","airport","OurAirports",\N
"TDK",7469,"Ak Bashat Airport","Taldykorgan","Kazakhstan","UAAT",42.88958,73.602004,0,6,"U","Asia/Bishkek","airport","OurAirports",\N
"TDL",2514,"Héroes De Malvinas Airport","Tandil","Argentina","SAZT",-37.2374000549,-59.2279014587,574,-3,"N","America/Buenos_Aires","airport","OurAirports",\N
"TDR",8848,"Theodore Airport","Theodore","Australia","YTDR",-24.9932994842529,150.093002319336,171,10,"N","Australia/Brisbane","airport","OurAirports",\N
"TDX",4135,"Trat Airport","Trat","Thailand","VTBO",12.274600029,102.319000244,105,7,"U","Asia/Bangkok","airport","OurAirports",1
"TEA",1775,"Tela Airport","Tela","Honduras","MHTE",15.7759,-87.4758,7,-6,"U","America/Tegucigalpa","airport","OurAirports",\N
"TEB",3624,"Teterboro Airport","Teterboro","United States","KTEB",40.8501014709,-74.060798645,9,-5,"A","America/New_York","airport","OurAirports",1
"TED",623,"Thisted Airport","Thisted","Denmark","EKTS",57.0688018798828,8.70522022247314,23,1,"E","Europe/Copenhagen","airport","OurAirports",\N
"TEE",222,"Cheikh Larbi Tébessi Airport","Tebessa","Algeria","DABS",35.4315986633,8.12071990967,2661,1,"N","Africa/Algiers","airport","OurAirports",1
"TEF",8265,"Telfer Airport","Telfer","Australia","YTEF",-21.7150001525879,122.228996276855,970,8,"N","Australia/Perth","airport","OurAirports",\N
"TEM",8995,"Temora Airport","Temora","Australia","YTEM",-34.4213981628418,147.511993408203,921,10,"O","Australia/Sydney","airport","OurAirports",\N
"TEN",6963,"Tongren Fenghuang Airport","Tongren","China","ZUTR",27.883333,109.308889,0,8,"U","Asia/Shanghai","airport","OurAirports",5
"TEQ",6784,"Tekirdag Çorlu Airport","Çorlu","Turkey","LTBU",41.1381988525391,27.9190998077393,574,3,"E","Europe/Istanbul","airport","OurAirports",1
"TER",1629,"Lajes Field","Lajes (terceira Island)","Portugal","LPLA",38.7617988586,-27.0907993317,180,-1,"E","Atlantic/Azores","airport","OurAirports",12
"TET",988,"Chingozi Airport","Tete","Mozambique","FQTT",-16.1047992706299,33.6402015686035,525,2,"U","Africa/Maputo","airport","OurAirports",7
"TEU",2021,"Manapouri Airport","Manapouri","New Zealand","NZMO",-45.5331001281738,167.649993896484,687,12,"Z","Pacific/Auckland","airport","OurAirports",\N
"TEV",11880,"Teruel Airport","Teruel","Spain","LETL",40.403,-1.2183,3380,\N,\N,\N,"airport","OurAirports",\N
"TEX",4084,"Telluride Regional Airport","Telluride","United States","KTEX",37.9538002,-107.9079971,9070,-7,"A","America/Denver","airport","OurAirports",\N
"TEZ",6175,"Tezpur Airport","Tezpur","India","VETZ",26.7091007232666,92.7846984863281,240,5.5,"N","Asia/Calcutta","airport","OurAirports",\N
"TFF",2624,"Tefé Airport","Tefe","Brazil","SBTF",-3.38294005394,-64.7240982056,188,-4,"S","America/Boa_Vista","airport","OurAirports",5
"TFL",11145,"Juscelino Kubitscheck Airport","Teofilo Otoni","Brazil","SNTO",-17.8922996520996,-41.513599395752,1572,-3,"S",\N,"airport","OurAirports",\N
"TFN",1057,"Tenerife Norte Airport","Tenerife","Spain","GCXO",28.4827003479,-16.3414993286,2076,0,"E","Atlantic/Canary","airport","OurAirports",34
"TFS",1056,"Tenerife South Airport","Tenerife","Spain","GCTS",28.044500351,-16.5725002289,209,0,"E","Atlantic/Canary","airport","OurAirports",159
"TGD",1741,"Podgorica Airport","Podgorica","Montenegro","LYPG",42.3594017028809,19.2518997192383,141,1,"E","Europe/Podgorica","airport","OurAirports",16
"TGG",3307,"Sultan Mahmud Airport","Kuala Terengganu","Malaysia","WMKN",5.38263988494873,103.102996826172,21,8,"N","Asia/Kuala_Lumpur","airport","OurAirports",7
"TGH",5909,"Tongoa Airport","Tongoa Island","Vanuatu","NVST",-16.8910999298,168.550994873,443,11,"U","Pacific/Efate","airport","OurAirports",1
"TGI",9768,"Tingo Maria Airport","Tingo Maria","Peru","SPGM",-9.13300037384033,-75.9499969482422,2010,-5,"N","America/Lima","airport","OurAirports",1
"TGJ",5919,"Tiga Airport","Tiga","New Caledonia","NWWA",-21.0960998535156,167.804000854492,128,11,"U","Pacific/Noumea","airport","OurAirports",2
"TGM",1662,"Transilvania Târgu Mures International Airport","Tirgu Mures","Romania","LRTM",46.467700958252,24.4125003814697,963,2,"E","Europe/Bucharest","airport","OurAirports",2
"TGN",12031,"Latrobe Valley Airport","Morwell","Australia","YLTV",-38.207199,146.470001,180,\N,\N,\N,"airport","OurAirports",\N
"TGO",6348,"Tongliao Airport","Tongliao","China","ZBTL",43.556702,122.199997,2395,8,"U","Asia/Shanghai","airport","OurAirports",13
"TGR",240,"Touggourt Sidi Madhi Airport","Touggourt","Algeria","DAUK",33.067798614502,6.0886697769165,279,1,"N","Africa/Algiers","airport","OurAirports",1
"TGT",1185,"Tanga Airport","Tanga","Tanzania","HTTG",-5.09236001968384,39.0712013244629,129,3,"U","Africa/Dar_es_Salaam","airport","OurAirports",\N
"TGU",1776,"Toncontín International Airport","Tegucigalpa","Honduras","MHTG",14.0608997344971,-87.2172012329102,3294,-6,"U","America/Tegucigalpa","airport","OurAirports",18
"TGZ",1846,"Angel Albino Corzo International Airport","Tuxtla Gutierrez","Mexico","MMTG",16.5636005402,-93.0224990845,1499,-6,"S","America/Mexico_City","airport","OurAirports",8
"THE",2623,"Senador Petrônio Portela Airport","Teresina","Brazil","SBTE",-5.0599398613,-42.8235015869,219,-3,"S","America/Fortaleza","airport","OurAirports",11
"THF",343,"Berlin-Tempelhof International Airport","Berlin","Germany","EDDI",52.4729995727539,13.4039001464844,167,1,"E","Europe/Berlin","airport","OurAirports",\N
"THG",4289,"Thangool Airport","Biloela","Australia","YTNG",-24.4939002990723,150.57600402832,644,10,"O","Australia/Brisbane","airport","OurAirports",\N
"THL",3237,"Tachileik Airport","Tachilek","Burma","VYTL",20.4838008880615,99.9354019165039,1280,6.5,"U","Asia/Rangoon","airport","OurAirports",4
"THN",693,"Trollhättan-Vänersborg Airport","Trollhattan","Sweden","ESGT",58.3180999755859,12.3450002670288,137,1,"E","Europe/Stockholm","airport","OurAirports",1
"THO",5452,"Thorshofn Airport","Thorshofn","Iceland","BITN",66.2184982299805,-15.335599899292,65,0,"N","Atlantic/Reykjavik","airport","OurAirports",\N
"THR",2131,"Mehrabad International Airport","Teheran","Iran","OIII",35.6892013549805,51.3134002685547,3962,3.5,"E","Asia/Tehran","airport","OurAirports",63
"THS",3939,"Sukhothai Airport","Sukhothai","Thailand","VTPO",17.238000869751,99.8181991577148,179,7,"U","Asia/Bangkok","airport","OurAirports",1
"THU",10,"Thule Air Base","Thule","Greenland","BGTL",76.5311965942,-68.7032012939,251,-4,"E","America/Thule","airport","OurAirports",2
"THZ",281,"Tahoua Airport","Tahoua","Niger","DRRT",14.8756999969482,5.26535987854004,1266,1,"N","Africa/Niamey","airport","OurAirports",\N
"TIA",1190,"Tirana International Airport Mother Teresa","Tirana","Albania","LATI",41.4146995544,19.7206001282,126,1,"E","Europe/Tirane","airport","OurAirports",36
"TID",225,"Bou Chekif Airport","Tiaret","Algeria","DAOB",35.3410987854,1.46315002441,3245,1,"N","Africa/Algiers","airport","OurAirports",2
"TIE",5684,"Tippi Airport","Tippi","Ethiopia","HATP",7.2024,35.415,1100,3,"U","Africa/Addis_Ababa","airport","OurAirports",\N
"TIF",2090,"Ta’if Regional Airport","Taif","Saudi Arabia","OETF",21.483001,40.543442,4848,3,"U","Asia/Riyadh","airport","OurAirports",13
"TIH",1975,"Tikehau Airport","Tikehau","French Polynesia","NTGC",-15.1196002960205,-148.231002807617,6,-10,"U","Pacific/Tahiti","airport","OurAirports",3
"TII",7499,"Tarin Kowt Airport","Tarin Kowt","Afghanistan","OATN",32.6041984558,65.8657989502,4429,4.5,"U","Asia/Kabul","airport","OurAirports",\N
"TIJ",1847,"General Abelardo L. Rodríguez International Airport","Tijuana","Mexico","MMTJ",32.5410995483398,-116.970001220703,489,-8,"S","America/Tijuana","airport","OurAirports",41
"TIK",3525,"Tinker Air Force Base","Oklahoma City","United States","KTIK",35.414699554443,-97.386596679688,1291,-6,"A","America/Chicago","airport","OurAirports",\N
"TIM",3243,"Moses Kilangin Airport","Timika","Indonesia","WABP",-4.52827978134155,136.886993408203,103,9,"N","Asia/Jayapura","airport","OurAirports",4
"TIN",227,"Tindouf Airport","Tindouf","Algeria","DAOF",27.7003993988,-8.1670999527,1453,1,"N","Africa/Algiers","airport","OurAirports",\N
"TIP",1157,"Tripoli International Airport","Tripoli","Libya","HLLT",32.6635017395,13.1590003967,263,2,"N","Africa/Tripoli","airport","OurAirports",47
"TIQ",2247,"Tinian International Airport","West Tinian","Northern Mariana Islands","PGWT",14.9991998672485,145.619003295898,271,10,"U","Pacific/Saipan","airport","OurAirports",\N
"TIR",3151,"Tirupati Airport","Tirupeti","India","VOTP",13.6324996948,79.543296814,350,5.5,"N","Asia/Calcutta","airport","OurAirports",2
"TIU",2035,"Timaru Airport","Timaru","New Zealand","NZTU",-44.3027992248535,171.225006103516,89,12,"Z","Pacific/Auckland","airport","OurAirports",1
"TIV",1743,"Tivat Airport","Tivat","Montenegro","LYTV",42.4047012329102,18.7233009338379,20,1,"E","Europe/Podgorica","airport","OurAirports",11
"TIW",8446,"Tacoma Narrows Airport","Tacoma","United States","KTIW",47.26789856,-122.5780029,294,-8,"A","America/Los_Angeles","airport","OurAirports",\N
"TIX",9199,"Space Coast Regional Airport","Titusville","United States","KTIX",28.514799118042,-80.799201965332,34,-5,"A","America/New_York","airport","OurAirports",\N
"TIY",1090,"Tidjikja Airport","Tidjikja","Mauritania","GQND",18.5701007843018,-11.4235000610352,1363,0,"N","Africa/Nouakchott","airport","OurAirports",\N
"TIZ",5433,"Tari Airport","Tari","Papua New Guinea","AYTA",-5.84499979019,142.947998047,5500,10,"U","Pacific/Port_Moresby","airport","OurAirports",3
"TJA",2768,"Capitan Oriel Lea Plaza Airport","Tarija","Bolivia","SLTJ",-21.5557003021,-64.7013015747,6079,-4,"U","America/La_Paz","airport","OurAirports",8
"TJG",6210,"Warukin Airport","Tanjung-Borneo Island","Indonesia","WAON",-2.21655988693,115.435997009,197,8,"N","Asia/Makassar","airport","OurAirports",\N
"TJH",7549,"Tajima Airport","Toyooka","Japan","RJBT",35.5127983093262,134.787002563477,584,9,"U","Asia/Tokyo","airport","OurAirports",\N
"TJL",9769,"Plínio Alarcom Airport","Tres Lagoas","Brazil","SSTL",-20.754199981689,-51.684200286865,1050,-4,"S","America/Campo_Grande","airport","OurAirports",\N
"TJM",4111,"Roshchino International Airport","Tyumen","Russia","USTR",57.1896018982,65.3243026733,378,5,"N","Asia/Yekaterinburg","airport","OurAirports",23
"TJQ",3904,"Buluh Tumbang (H A S Hanandjoeddin) Airport","Tanjung Pandan","Indonesia","WIOD",-2.74571990967,107.754997253,164,7,"N","Asia/Jakarta","airport","OurAirports",4
"TJS",6207,"Tanjung Harapan Airport","Tanjung Selor-Borneo Island","Indonesia","WALG",2.83583333333,117.373611111,10,8,"N","Asia/Makassar","airport","OurAirports",\N
"TJU",7563,"Kulob Airport","Kulyab","Tajikistan","UTDK",37.9880981445312,69.8050003051758,2293,5,"U","Asia/Dushanbe","airport","OurAirports",6
"TKA",4004,"Talkeetna Airport","Talkeetna","United States","PATK",62.320499420166,-150.09399414062,358,-9,"A","America/Anchorage","airport","OurAirports",\N
"TKC",896,"Tiko Airport","Tiko","Cameroon","FKKC",4.08919000626,9.3605298996,151,1,"N","Africa/Douala","airport","OurAirports",\N
"TKD",252,"Takoradi Airport","Takoradi","Ghana","DGTK",4.8960599899292,-1.77476000785828,21,0,"N","Africa/Accra","airport","OurAirports",2
"TKF",7702,"Truckee Tahoe Airport","Truckee","United States","KTRK",39.3199996948,-120.13999939,5900,-8,"A","America/Los_Angeles","airport","OurAirports",\N
"TKG",6223,"Radin Inten II (Branti) Airport","Bandar Lampung-Sumatra Island","Indonesia","WIAT",-5.240556,105.175556,282,7,"N","Asia/Jakarta","airport","OurAirports",6
"TKI",7935,"Collin County Regional At Mc Kinney Airport","DALLAS","United States","KTKI",33.17789841,-96.59049988,585,-6,"A","America/Chicago","airport","OurAirports",\N
"TKJ",7235,"Tok Junction Airport","Tok","United States","PFTO",63.32949829,-142.9539948,1639,-9,"A","America/Anchorage","airport","OurAirports",1
"TKK",2254,"Chuuk International Airport","Chuuk","Micronesia","PTKK",7.46187019348145,151.843002319336,11,10,"U","Pacific/Truk","airport","OurAirports",2
"TKN",2318,"Tokunoshima Airport","Tokunoshima","Japan","RJKN",27.8363990783691,128.880996704102,17,9,"U","Asia/Tokyo","airport","OurAirports",\N
"TKP",1983,"Takapoto Airport","Takapoto","French Polynesia","NTGT",-14.7095003128052,-145.246002197266,12,-10,"U","Pacific/Tahiti","airport","OurAirports",1
"TKQ",5704,"Kigoma Airport","Kigoma","Tanzania","HTKA",-4.8862,29.6709,2700,3,"U","Africa/Dar_es_Salaam","airport","OurAirports",\N
"TKS",2336,"Tokushima Airport","Tokushima","Japan","RJOS",34.1328010559,134.606994629,26,9,"U","Asia/Tokyo","airport","OurAirports",2
"TKT",9233,"Tak Airport","Tak","Thailand","VTPT",16.8959999084473,99.253303527832,478,7,"N","Asia/Bangkok","airport","OurAirports",\N
"TKU",460,"Turku Airport","Turku","Finland","EFTU",60.514099121094,22.262800216675,161,2,"E","Europe/Helsinki","airport","OurAirports",8
"TKX",1986,"Takaroa Airport","Takaroa","French Polynesia","NTKR",-14.4558000564575,-145.024993896484,13,-10,"U","Pacific/Tahiti","airport","OurAirports",2
"TLA",7186,"Teller Airport","Teller","United States","PATE",65.2404022217,-166.339004517,294,-9,"A","America/Anchorage","airport","OurAirports",3
"TLC",1850,"Licenciado Adolfo Lopez Mateos International Airport","Toluca","Mexico","MMTO",19.3370990753,-99.5660018921,8466,-6,"S","America/Mexico_City","airport","OurAirports",14
"TLD",5610,"Limpopo Valley Airport","Tuli Lodge","Botswana","FBTL",-22.1891994476,29.1268997192,1772,2,"U","Africa/Gaborone","airport","OurAirports",\N
"TLE",943,"Toliara Airport","Toliara","Madagascar","FMST",-23.3833999633789,43.7285003662109,29,3,"U","Indian/Antananarivo","airport","OurAirports",3
"TLH",3698,"Tallahassee Regional Airport","Tallahassee","United States","KTLH",30.3964996337891,-84.3503036499023,81,-5,"A","America/New_York","airport","OurAirports",15
"TLI",11401,"Sultan Bantilan Airport","Toli-Toli","Indonesia","WAMI",1.123428,120.793658,40,8,"U",\N,"airport","OurAirports",\N
"TLJ",3423,"Tatalina LRRS Airport","Tatalina","United States","PATL",62.8944015503,-155.977005005,964,-9,"A","America/Anchorage","airport","OurAirports",1
